shot_id,shot_made_flag
1,0.3888167823255827
8,0.3460236373449435
17,0.4763462980755115
20,0.6190729504642403
33,0.37358863697590367
34,0.4287414153322808
35,0.47980800901970044
36,0.4769726260033561
37,0.6292343546336757
38,0.39388050504398286
45,0.4399131487383836
50,0.4334531019880952
55,0.28957840797813694
60,0.28673854493890505
66,0.3327315563330657
67,0.3541299833741096
71,0.4692787319487984
80,0.3115509677621876
85,0.31125326701813344
86,0.6860580566838214
95,0.6671661728101519
104,0.40752319663895287
113,0.41206065023008875
123,0.2822499627903437
126,0.8937821478468081
133,0.414312904325281
141,0.25667976932324055
144,0.4370279173560905
150,0.5668822749343392
152,0.38382484328170824
153,0.5430520408514439
156,0.33360637014108535
159,0.9246440810469555
165,0.5459929363332369
172,0.4756326182490716
182,0.8175681468434661
192,0.44657358291160315
193,0.6156447430232109
196,0.3246690630902792
202,0.37754698970465506
210,0.3036284075621975
211,0.5157963783240473
228,0.931805950662694
257,0.49974062736126434
260,0.4809683810926295
264,0.3944133544075652
267,0.7021913340383257
279,0.9308604129369756
282,0.5049744130417733
293,0.355147230345964
299,0.8739280122669313
300,0.6557685150372466
301,0.7836486497406823
317,0.38403578964514973
327,0.4530446005971932
328,0.23506416668328875
335,0.4622525132195578
346,0.8553301960372659
348,0.1921832425520402
365,0.42118913567778377
390,0.6598353223533284
391,0.6589428667551621
392,0.8565022564216604
397,0.3673027448520097
418,0.4552325464503617
428,0.1595920411383932
434,0.7344357861139915
439,0.6788202151905974
440,0.4229804239213139
456,0.4744136079118103
459,0.2658083252436924
472,0.42167368997215604
480,0.24761254324047247
491,0.325216731100002
497,0.46471114505776284
509,0.424642331482281
511,0.3322643383260958
523,0.276165712743947
533,0.4292270997080489
544,0.4470453413024256
546,0.4179330691006985
555,0.737416986353519
558,0.36886585088331875
560,0.29908053509024746
573,0.2933559060793744
591,0.5362530910747477
596,0.37747145713280167
597,0.5090275680273835
601,0.7444284954107939
605,0.45076070881792063
617,0.3322663162095918
628,0.25023436411371347
634,0.38534092417289245
646,0.3016096531601299
649,0.3643704476042878
651,0.6006679547372794
654,0.8472438488388518
656,0.5467762310626528
657,0.43259059612133227
669,0.4143776158691545
670,0.9293524922621017
693,0.776568514269391
694,0.34797670238973377
699,0.4666052722980117
711,0.47891281239677513
718,0.39150954753905237
722,0.3376712794221837
723,0.28222746451185016
725,0.7860691392641893
734,0.3932040475335409
735,0.47494748891932076
737,0.8630687862357567
746,0.314840402102955
747,0.7432043953096884
766,0.2974310119336638
767,0.3874207118539899
771,0.28649845409334385
773,0.14659748803963948
774,0.4463002231557263
783,0.32838920326265936
784,0.34952897521173787
789,0.36552652569900557
792,0.31530134111950125
804,0.32850798585050717
809,0.3977398399402808
812,0.37557282543859394
813,0.3985256851138693
817,0.31184904749886955
820,0.36774422793388895
825,0.4333354225444429
826,0.37476363166461435
829,0.33181468868579395
855,0.40661929533684954
859,0.7019814227827872
862,0.3935241149131264
870,0.3569238644192231
876,0.30727515099304825
880,0.3409920020831228
886,0.9828342390582092
889,0.8986138791684799
891,0.4735208884107832
897,0.9826800494411297
902,0.3051286012122186
903,0.35117375456627264
908,0.4023239734477839
909,0.3452727798108291
920,0.3994543711570608
922,0.4840280953531886
924,0.6527562871964001
932,0.3156665381075283
934,0.3834913220901466
937,0.358630996855184
941,0.3076774319440526
943,0.3611707275845379
950,0.4219236259122554
952,0.3602566407239206
954,0.9069031154145112
963,0.4433515294098251
975,0.3752356752127895
979,0.35733036569710547
981,0.4000152755156683
983,0.1870721148838544
985,0.6412185393704025
989,0.5663176165666699
995,0.46956064843346274
998,0.3998825116188102
1008,0.24691896111801398
1019,0.5196607144485157
1023,0.3391262503546956
1026,0.29208511848882773
1029,0.7248213130836919
1034,0.9210964191847087
1036,0.7353241862634444
1038,0.27257822114992064
1039,0.6980922889571111
1051,0.30542358132326825
1052,0.26211896183396866
1066,0.3020587416065459
1087,0.23061624667040267
1092,0.24559636190394019
1094,0.6889228556192899
1098,0.47129993530724057
1099,0.4319207766814337
1102,0.33602291661703865
1118,0.3792215223816985
1131,0.23362869662866573
1133,0.6253400784856162
1135,0.9486754863782617
1138,0.5474652406300824
1139,0.8822586629757098
1142,0.40969320423095046
1151,0.35622304208766403
1152,0.372331741071099
1155,0.6603035234559076
1165,0.340642852881334
1167,0.8231858488485534
1172,0.4645591300804343
1174,0.7328384217349236
1180,0.5071857241459922
1200,0.5750719004548158
1202,0.43557428703625967
1227,0.7596051872367272
1228,0.6489564746231891
1229,0.3203957927915001
1237,0.49766239219642133
1241,0.3816076287943554
1256,0.28312419539216926
1279,0.4384221221309265
1293,0.20819221664709375
1295,0.31663430799053954
1319,0.698008996649862
1320,0.4254114361025874
1321,0.8907667218858962
1322,0.8052554585255259
1334,0.3051033357868582
1351,0.6618561301215447
1373,0.2959379617397789
1375,0.3156769597303941
1380,0.5011570488225232
1382,0.6518143617868316
1385,0.39796130918545786
1399,0.3818707024553742
1403,0.8501860034319557
1428,0.30481129434252474
1434,0.34517722497197545
1444,0.9733274759185474
