shot_id,shot_made_flag
1,0.3548645380503108
8,0.4366454423433985
17,0.49843973797899743
20,0.6151019404046163
33,0.37314505999508235
34,0.47074839961940784
35,0.462982113701181
36,0.4265657530030801
37,0.573873852152266
38,0.38411547293439324
45,0.3899450973393406
50,0.4389972913110065
55,0.2765710233356417
60,0.3360054443284153
66,0.320460239049883
67,0.3277152834819709
71,0.44709102078677243
80,0.2975865297503748
85,0.3152764104991638
86,0.7003811362604587
95,0.6827809586235237
104,0.40789407028422203
113,0.44512869100503766
123,0.3440832258063859
126,0.8209453596951932
133,0.40308565569837684
141,0.23800853830401125
144,0.49453298928984624
150,0.48526562302496445
152,0.43755970318384096
153,0.5046530828918256
156,0.38105137544986684
159,0.9184155645704469
165,0.5625546665359589
172,0.4446613479801476
182,0.8366849470948451
192,0.4909291410583335
193,0.5175550443642428
196,0.3510416565074901
202,0.44596675341968045
210,0.33535053979148605
211,0.5446250723509078
228,0.9528400622063651
257,0.45683709935795
260,0.4882888453325445
264,0.4339583672409973
267,0.711795634650437
279,0.9290119498333825
282,0.4654545221763792
293,0.3465396000531842
299,0.9474135250720811
300,0.7431733388810224
301,0.8875847071981237
317,0.3553231173244885
327,0.48215283596506225
328,0.23258775249615077
335,0.3791816848633411
346,0.8249901792177005
348,0.1717838508518385
365,0.4348172829537615
390,0.6275307751212919
391,0.6602620467914607
392,0.8954509129804211
397,0.3660036972459022
418,0.4170244133607075
428,0.13753980281854689
434,0.703970233156743
439,0.7364765119829881
440,0.3715674415727183
456,0.4598014702563774
459,0.27459939170135766
472,0.37973737612127095
480,0.25383415939503984
491,0.3117661981563622
497,0.4631381356641328
509,0.34721393029389636
511,0.3300930052587905
523,0.2313742808215954
533,0.44479682620753286
544,0.41789209438843855
546,0.3739629905666108
555,0.7006694475135475
558,0.3491754044690949
560,0.2923183130538062
573,0.27653878831126394
591,0.4902357517312667
596,0.3957459039982904
597,0.49360143591609335
601,0.6249820530083089
605,0.44300033558592355
617,0.3428179756272551
628,0.27916181949583885
634,0.33187351832352424
646,0.25844345838495736
649,0.36695161908439283
651,0.7473142224449684
654,0.930455247818693
656,0.49958022395539814
657,0.4750760267647714
669,0.43644868343533566
670,0.8708131687523253
693,0.7757138835203812
694,0.3110234597994948
699,0.3845969993545515
711,0.4919679056204304
718,0.3882876366218212
722,0.3425782894354066
723,0.35359701410539324
725,0.7909502956613811
734,0.35939572259716873
735,0.4275389676268225
737,0.9102667947911276
746,0.29589305250496617
747,0.7217335095923757
766,0.3528010090108042
767,0.3336515021107942
771,0.26292013406520065
773,0.1420283879089187
774,0.40664807044046875
783,0.32704071377418037
784,0.3455568187380753
789,0.36703926944761567
792,0.35226019017694987
804,0.33571569637699555
809,0.4075873421467333
812,0.36351595109205515
813,0.37224303682905224
817,0.37718770641883786
820,0.3614067374364527
825,0.4768130617488245
826,0.3697513392612271
829,0.3558357108679009
855,0.3476636517415882
859,0.7766261428863238
862,0.3998733605134693
870,0.3142631020430459
876,0.3607008215448497
880,0.38773395389912
886,0.9941325369171242
889,0.9026942518423737
891,0.5151393411061581
897,0.9877048214973201
902,0.3033983349138402
903,0.3909257304733197
908,0.4227500027212732
909,0.3288939158854578
920,0.3668395758241169
922,0.42214458058475374
924,0.6835811187548881
932,0.39094085392283795
934,0.3925838773960261
937,0.42620310368545106
941,0.31590801861783446
943,0.35433672237155023
950,0.37636549631421934
952,0.33357904073941314
954,0.9365305241252062
963,0.4128289304878317
975,0.3156037847857451
979,0.37584190896950004
981,0.4444731738224376
983,0.267231246700716
985,0.6423537316813356
989,0.6383983113111129
995,0.4449286825560481
998,0.32754733656517393
1008,0.2292459028110807
1019,0.5612922684219196
1023,0.44199968470809226
1026,0.31361934862499596
1029,0.7453902079669399
1034,0.9095102708469485
1036,0.7839788749402327
1038,0.2929553264974418
1039,0.674126696159977
1051,0.33566988923149665
1052,0.2731403005585841
1066,0.2781721961759146
1087,0.24283417988514383
1092,0.19481119010041761
1094,0.6752646495592144
1098,0.4656972452847504
1099,0.5005091161292318
1102,0.3636082125514627
1118,0.3440477202277323
1131,0.21227293266799122
1133,0.568935000168046
1135,0.9718016698547279
1138,0.6406591393049743
1139,0.8594172684898822
1142,0.4025748818960689
1151,0.27755440235989626
1152,0.3897121813341208
1155,0.6006380971225189
1165,0.38773868632842245
1167,0.847273321295639
1172,0.3750504453810283
1174,0.7546071234955329
1180,0.515739721869286
1200,0.5401476647201034
1202,0.39938994582791865
1227,0.7350529877327732
1228,0.5507636131560173
1229,0.29975377086260935
1237,0.4690003564926712
1241,0.37655223109195757
1256,0.3346058513265657
1279,0.393865973706705
1293,0.20792399320676896
1295,0.35071632653256435
1319,0.766692857111982
1320,0.3772819973872146
1321,0.8928063535969596
1322,0.8627757629145728
1334,0.36097792653056765
1351,0.6758943993356974
1373,0.27269940136451054
1375,0.2813598162964024
1380,0.45643316398183975
1382,0.6113982770748209
1385,0.538026590554421
1399,0.33578755902793217
1403,0.8946558626508255
1428,0.286320702220037
1434,0.4042788226878082
1444,0.9651202762569605
1448,0.41419883679902214
1466,0.9027829992195103
1476,0.29473604080889615
1478,0.42710114808246474
1485,0.4285495897494526
1491,0.5447607757544864
1494,0.7665319955340614
1500,0.27851683488354156
1501,0.7340753514760501
1503,0.4619127890091089
1519,0.5415181144272289
1524,0.2752756797739555
1529,0.8389559445548226
1533,0.6074523745272571
1538,0.9802176687944057
1539,0.44516807060646085
1546,0.4740276213830182
1555,0.28803876780765725
1559,0.4014282644790034
1563,0.8055058064925124
1565,0.7851326583836341
1574,0.3236866137827265
1591,0.30695564787410967
1594,0.1647069978852967
1605,0.29015020848656864
1611,0.4621940658303536
1614,0.4106888119428914
1620,0.4123792242317264
1626,0.3592781440947337
1630,0.3630385204431604
1632,0.37571796429741594
1634,0.33104424559082946
1643,0.2829916143240255
1651,0.49627435081565174
1655,0.33900314564193246
1658,0.3094285604891818
1659,0.4321632537135325
1665,0.4792929822890472
1675,0.33293127709040754
1680,0.5915782716006022
1690,0.37600912747975607
1696,0.36351906824176106
1714,0.2177397316729739
1721,0.39959369795579647
1726,0.5046729452309604
1728,0.4385401039327745
1734,0.30946744359537437
1735,0.35911320192764107
1740,0.3665364253776999
1744,0.8698749201664039
1747,0.3421354640038935
1752,0.21354324510084668
1763,0.7177200870920598
1765,0.7100841813595357
1769,0.3449493557954089
1785,0.7428502309336351
1787,0.35653636228466273
1788,0.40531321526399794
1793,0.33621054941947986
1800,0.36676514727001946
1825,0.4219798035054619
1826,0.6979576968584297
1834,0.3100943379051188
1843,0.2980159532848651
1844,0.27045379423485777
1848,0.2709512002249165
1849,0.3442140448160824
1860,0.45693909023215745
1863,0.40684984417500336
1875,0.7033608122003924
1883,0.43506469996869623
1890,0.4628940737515084
1892,0.35419079985449003
1893,0.4129860123808405
1897,0.37563628298081375
1905,0.4129452035384773
1908,0.5848091107469259
1931,0.37469665463618745
1940,0.8463266082625206
1943,0.41550945365707775
1947,0.1694271069822623
1965,0.8001703256918483
1967,0.35771892315354564
1968,0.3963764278773054
